-9.3999,-6.9534,8.8843
-6.4473,8.1865,-10.3314
-9.1531,8.3328,-7.6378
-7.8566,-5.1891,8.0156
-8.363,6.685,-11.7945
-9.806,8.0547,-10.7707
-9.4396,-7.3162,10.6769
-9.9987,7.6628,-8.5776
-7.9975,-5.8176,9.7621
-9.7171,9.0622,-8.9379
6.3293,-1.852,1.8927
-9.8201,7.3404,-8.5407
-8.096,-3.1317,1.0122
-9.5851,7.6141,-9.5874
-6.8886,7.986,-9.1937
-9.3536,8.1358,-10.9082
-10.4143,9.7118,-9.8659
-9.5261,-6.1135,10.0408
-6.2612,-4.9321,-0.3045
5.4448,-2.6644,-0.4873
-8.5789,-5.752,11.0245
-8.8883,7.6316,-6.6288
-8.0763,8.7108,-9.576
-6.4665,-7.791,9.1225
-6.7497,-5.1574,10.003
-9.1699,6.8942,-8.08
-8.5348,-6.9981,8.9618
-7.2609,-3.7727,0.8461
-8.7323,-1.7168,3.5026
7.6139,-3.992,-0.6391
-11.0769,6.8422,-8.3833
5.3335,-1.2413,-1.0679
-9.8606,7.6077,-10.3831
5.185,-5.2334,-0.0035
5.0816,-1.9039,-1.6463
-8.5857,-2.4223,0.6335
-8.3511,-7.9146,8.395
-7.2698,-4.2783,8.0549
-8.6777,-2.4115,-0.2453
5.9694,-0.846,-0.6377
-8.1902,-0.8633,0.1591
-8.601,-3.1413,9.6819
5.6482,-2.3672,0.8835
5.3321,-2.5345,-1.2724
-9.4834,9.4837,-10.7831
-8.0317,-5.2999,9.0486
4.0835,-1.0562,1.1862
4.0224,-3.6721,0.2796
-8.298,-6.5694,9.4879
-7.8377,-3.0625,1.3987
-7.8095,-2.0983,0.5819
-10.0292,8.2203,-7.854
-6.7394,-4.5655,9.8998
-9.7694,6.9799,-7.976
3.5741,-1.6264,0.7705
-7.3206,8.3116,-10.1874
-8.9133,-6.5163,8.9704
-7.9707,-3.5028,-0.1674
6.126,-1.082,0.9533
-9.8211,8.4036,-9.7036
7.8814,-1.3448,-0.4533
-8.8709,9.7526,-7.0291
-9.9491,7.3693,-10.7863
-8.3554,-3.0059,0.9014
-9.4595,9.2949,-9.4094
-7.3771,-4.9957,8.1603
-8.3113,-6.2232,8.8798
-6.8199,-8.4085,9.094
-7.9939,-4.217,1.8854
-8.7249,6.3979,-8.8186
6.1712,-3.7235,0.2453
-8.7459,-2.6928,0.8479
-8.9646,9.8705,-8.7341
-9.4927,-7.8066,10.9516
-8.7368,9.0579,-9.1048
-10.2437,7.5411,-8.5314
-8.2587,-5.9198,8.1337
-9.0039,-7.4549,9.8909
-8.7657,-3.9751,1.2949
-7.0773,-2.1931,-0.7559
-6.8587,-2.9402,0.7459
-7.9134,8.3971,-10.647
-7.635,-4.2975,-0.0252
4.2406,-2.5073,-0.1137
-10.24,7.8926,-7.317
-10.3348,-6.4972,7.433
-7.4869,-2.7649,1.8858
4.5438,-4.1851,-1.3005
-8.7228,-3.8658,1.2117
-9.561,9.8671,-10.5526
5.7662,-0.3803,0.1757
5.6095,-0.9796,0.0323
-10.1242,-3.8186,1.6064
3.8869,-2.178,0.4734
-8.2073,-4.0985,-0.1135
-8.0686,-3.5708,0.0963
-7.9471,-6.2466,8.4587
-7.5065,-7.3242,10.3502
-5.8828,-3.7912,0.6157
-8.1482,5.9962,-6.5665
-7.9326,-2.2649,1.1821
-9.9693,7.9829,-9.8022
-7.8101,7.5879,-8.5861
-12.4393,11.0532,-10.1075
-7.2937,-3.1437,1.6119
-6.9072,7.3237,-8.7317
-8.5674,-2.1573,1.3978
-7.786,-6.0116,7.5196
-7.3619,-2.4973,1.8771
-9.564,8.3054,-9.0058
-8.8947,7.6333,-8.2106
-9.0454,7.4845,-8.5521
-6.8474,-3.2706,1.0672
-5.9072,-5.9747,9.3797
4.8232,-1.8123,-0.2362
-9.0291,-5.9112,10.0094
-9.1828,-4.4503,0.6464
-8.3918,-1.7819,1.9063
-7.7738,-2.762,1.6348
-7.1945,-5.552,9.3262
-8.6145,-1.8306,1.4713
-8.4692,-3.3686,0.487
-11.4854,7.8075,-9.4668
-8.5451,8.63,-9.2837
5.8051,-3.1859,-3.3839
-8.6569,-2.8606,0.9366
-7.441,-3.4223,2.7465
-7.42,-3.2294,0.5159
6.478,-0.7388,1.0196
-7.511,-3.3659,0.3546
-8.1257,-6.784,8.6564
4.5045,-0.9477,0.3057
-7.5018,-7.749,10.1509
-9.0498,7.6829,-9.0768
7.0934,-1.8756,-0.6437
-8.5052,-1.9236,1.5023
-8.131,-5.9664,6.1425
-9.5464,-7.9081,7.6503
-8.6908,8.329,-10.3212
-7.6282,-4.9648,1.847
-6.7164,-6.6959,10.0174
5.415,-2.3424,0.1378
6.7137,-3.5203,-0.5301
-9.6557,7.8447,-9.3227
-7.5127,-7.5731,9.8565
-9.5764,-7.9814,8.5911
-7.2815,-2.0183,1.5152
-7.8751,-5.9113,9.4942
-8.4192,7.652,-7.7524
-8.5492,6.9647,-10.4126
-8.549,-2.9845,2.314
-6.3086,-7.1494,8.3334
-9.3586,-2.6278,-0.9293
-8.5021,7.994,-8.2795
-6.2898,-7.5808,10.4228
-9.7141,8.8068,-9.9113
-7.6123,-3.6053,0.9177
-8.4072,8.8991,-8.4118
-8.0387,-3.658,1.7686
-9.9986,7.4672,-9.8303
-7.6587,-3.3314,2.5584
-9.2278,8.4379,-9.8226
4.5853,-2.9985,0.7871
-6.8049,-9.849,8.9758
-8.2439,-4.0486,1.943
-5.9013,-4.9006,10.1931
5.5571,-2.8124,0.2712
-9.4878,-6.1979,8.5248
-10.3894,8.0649,-11.0977
-6.9602,-6.0107,10.2633
-9.4955,8.1026,-8.6083
-9.4665,-6.3328,10.5753
-10.028,-2.6186,0.6971
-10.2315,7.8766,-9.275
-6.3022,-3.4957,1.6349
-8.7777,-1.3906,-0.2485
-6.8225,7.473,-8.9685
-8.7147,-5.7057,10.674
5.1009,-1.8218,1.3029
-9.4534,-2.5091,2.5571
6.1725,-3.7044,-0.1222
-10.8698,7.5185,-9.2147
6.0936,-3.2835,0.9305
-9.8823,8.2992,-10.4853
-9.0924,8.0689,-8.1784
-8.3248,-6.8826,10.0753
-7.8122,-2.2359,1.4749
5.0411,-3.3847,-1.6088
6.0894,-1.4528,1.1037
-9.3534,-5.0102,8.154
-9.4695,9.3394,-11.4944
-7.3873,6.5485,-8.9898
-7.1552,-6.3495,9.8325
6.2983,-2.6036,-1.5495
5.5403,-4.663,-1.5373
-9.3587,8.9043,-9.343
-9.129,9.6711,-7.7349
-9.0938,-6.3528,8.7549
-7.8947,7.8272,-8.5099
-5.5839,-6.6401,9.9929
-8.4744,-7.3922,8.9067
-6.8231,-2.8077,1.0535
5.1458,-2.0483,-0.2619
-9.343,-3.0288,2.3282
4.8189,-3.9722,0.228
-6.6565,-6.9745,7.9413
-6.842,9.4259,-8.8155
-8.3889,-5.6297,10.1099
-7.5801,-7.9537,10.6695
-8.2256,7.1159,-8.4695
-8.8464,7.9703,-10.9803
-8.015,-1.4089,0.7665
-7.4855,-7.1731,8.9573
-7.2247,-5.4789,9.2703
-9.7284,8.4719,-8.9643
-8.4958,-6.9582,8.4356
-8.7429,8.2044,-8.9196
4.3969,-4.3863,-1.3931
-8.7027,-5.4454,9.0208
-7.9876,-4.826,8.8398
4.8356,-1.3607,-1.0111
-9.2412,-7.365,8.2454
-7.7071,-7.0043,9.2595
6.5266,-1.9974,1.1499
-7.4276,-7.9459,8.0375
-10.1773,8.638,-8.6523
4.7728,-2.6482,0.0827
4.2217,-3.2145,1.1491
-7.4406,-3.5027,1.3207
-8.414,-4.2276,0.4331
-8.5287,-7.0025,7.8931
-9.153,-2.6729,1.9764
-9.5694,-1.8852,2.0326
4.3487,-1.5636,-1.3429
-9.6287,7.5376,-10.4826
-7.6694,7.9027,-9.9475
-9.5651,8.9724,-10.2171
5.5697,-3.287,0.2456
-8.219,-2.2281,1.7106
-8.1642,7.4326,-9.4295
4.9083,-1.1304,-0.4768
-9.2231,-4.2348,0.9231
4.558,-2.1092,0.3584
5.5847,-1.1597,0.8163
5.5923,-2.7119,-0.7408
-10.945,5.8152,-9.5483
-8.1397,8.0619,-8.4827
-9.8565,7.5785,-8.4218
-8.7204,-7.3614,10.2677
6.324,-2.7381,-0.0967
5.5958,-3.9268,1.9114
4.5265,-3.0902,2.3754
-7.4462,-4.4024,1.2801
6.4347,-1.5524,-0.4905
-8.733,-1.8093,0.7568
-8.2744,8.9176,-9.7539
5.75,-4.0211,1.5511
6.3601,-1.006,-1.7069
-9.6479,-2.8495,-0.8541
-7.1464,-3.4052,2.7556
-6.13,-6.8695,10.9461
-8.74,-7.1124,8.8405
-10.5797,9.6223,-9.4259
-9.4679,-2.3265,1.9438
6.5386,-1.8197,1.3226
-7.55,-7.3252,9.5182
6.2763,-2.7697,1.0771
-9.1638,7.1269,-10.6935
-10.495,8.4629,-9.164
-8.828,9.902,-9.3507
-7.9048,-4.6701,9.8168
4.9139,-1.5377,-1.4925
-8.7434,-6.1234,8.5689
-8.095,8.0958,-8.1068
-10.941,10.061,-9.1708
-8.5064,-4.0918,10.3246
3.7725,-2.6389,0.1168
3.4564,-2.7021,2.4237
-9.3609,-4.0177,1.8111
-7.959,9.2193,-9.7865
-8.0997,8.7893,-10.2596
-7.7093,-2.7662,1.3348
-9.3948,7.6283,-10.0299
5.3207,-3.0284,-0.2786
5.4571,-3.7706,-1.2374
-9.5078,7.5422,-9.8279
-6.6763,-6.021,9.4089
-9.8886,-6.1355,10.5951
-8.8185,9.8968,-10.0092
-8.403,-1.1686,-0.2241
-8.697,-1.6837,1.7164
5.6633,-2.2232,-0.4314
-10.1628,-1.7786,2.438
-7.5934,-6.7452,10.4682
-10.2709,8.4473,-7.9204
4.6018,-3.4624,-0.2109
-8.3794,-3.0278,1.6285
4.9272,-1.5732,0.3027
-8.6079,8.6841,-10.5057
-9.0827,-3.4995,1.5461
4.3169,-2.8414,-1.9549
6.7973,-1.6505,-1.2671
-8.8055,-2.268,0.4671
-7.4323,-4.2955,1.0092
-7.3336,-1.7179,1.6731
6.2969,-4.1658,1.4978
6.8531,-1.8354,-1.0246
5.5767,-2.3742,0.7069
-10.0483,10.6039,-9.6926
-8.5137,-2.7415,1.3913
-6.3732,-5.9681,10.4675
-8.8393,-2.3115,0.1422
-9.169,-5.9385,11.3479
-7.8669,-6.528,8.3959
-8.5908,-3.0986,1.4044
6.1746,-3.7396,-1.9032
3.9431,-3.6274,-1.4897
5.5681,-1.8881,-0.489
-8.6747,-6.6742,9.8935
4.1888,-0.6771,-1.4748
-8.4244,-6.1166,9.2595
-8.1069,-2.4023,1.4673
-7.9146,-3.478,2.5456
4.8391,-3.2306,-0.1917
-9.5726,9.4453,-9.8804
-6.3883,-3.2089,1.1533
7.2046,-2.4287,-0.1384
4.0879,-3.2983,-0.1206
5.4814,-2.3325,-0.9753
-7.4823,-7.3742,10.0298
-8.7896,-1.5946,0.1623
5.4971,-2.9065,1.9714
-10.1125,8.4303,-10.4199
-6.2073,-5.1454,9.5983
-7.245,8.211,-9.7628
5.5268,-1.2085,-0.7872
-8.1503,-3.1674,2.4129
-9.4748,7.9619,-9.267
-8.2806,7.931,-10.7561
-8.2223,9.5339,-9.2961
4.9723,-3.8795,-0.1954
-8.3549,-4.1275,0.4576
-8.9888,-7.2528,8.8471
-9.0747,9.6135,-8.9364
-7.7348,-2.5079,2.5151
-8.3956,-6.833,9.1059
4.8731,-3.1673,-0.2112
-7.8661,11.6984,-7.6857
-7.7386,-6.4774,10.5891
-7.6381,-3.9864,0.3336
-8.4296,-8.7435,7.644
-9.5548,7.3616,-10.035
-8.4237,-1.6461,0.5994
-9.5402,-2.6252,0.1239
-9.3664,9.1743,-9.0732
5.3228,-4.6173,-1.0917
-8.8498,-4.3246,9.6792
5.9252,-3.9998,1.9896
-6.5907,-1.9359,-0.1587
-7.711,-4.3022,-0.8141
-8.8113,-2.4529,1.0236
-9.4328,7.9888,-7.6886
-8.4961,-6.2809,10.6176
-9.1368,-6.7771,9.8423
-9.5271,-4.045,2.2087
-7.1605,-6.2899,7.7864
5.4185,-2.4808,-0.9076
3.914,-0.8382,0.0896
-9.6935,7.9582,-9.2218
-7.6155,-4.7612,0.7396
-10.2467,8.9194,-8.9206
-8.6219,-2.703,1.5604
-9.5799,9.1479,-8.6168
6.1006,-2.586,-0.2764
-8.0637,-3.6134,1.0405
-10.4341,-7.4969,7.8495
-7.5521,-6.1194,9.2812
3.7673,-2.8974,-0.068
-8.2241,-6.1266,9.112
6.052,-3.1612,-0.1609
-9.3855,9.0085,-9.8424
-7.9305,-7.5591,8.1597
-8.7492,-2.9143,0.1673
-8.5657,-1.7671,0.8804
3.1829,-1.5413,-0.2169
-9.7989,-2.6322,-0.1335
4.9418,-4.3941,0.0056
5.869,-2.3689,1.6597
-7.6197,-2.6164,1.4101
-7.7174,-6.2566,9.5629
-6.4406,-3.7155,0.1771
-8.5615,7.0488,-10.1883
-7.67,-2.0565,-1.2796
4.964,-1.3398,0.6747
-8.822,7.9164,-9.7454
6.7966,-2.978,-0.0842
-5.9715,-2.2429,0.6232
-8.414,-3.2613,1.3081
-10.0288,8.8664,-11.1483
-4.8397,-6.971,11.2712
-8.5122,8.5447,-8.1333
5.241,-3.4132,-1.9346
-9.3258,7.5482,-9.8158
-8.2441,-6.9472,9.0335
-8.2962,-2.6982,0.1192
-8.7062,-2.9189,-0.7814
-10.7588,8.5746,-9.981
3.9563,-2.4192,-0.7271
4.0042,-1.7279,-1.7271
-8.0602,-6.7831,6.6169
-6.8761,-3.1562,1.1323
-7.3138,-6.8664,8.3284
-9.96,7.392,-9.6074
-8.9496,-6.3988,7.6048
-7.8925,-6.9115,7.9925
-11.0992,-3.9965,0.9998
-8.753,-6.1733,7.5274
-6.67,-4.3981,2.7524
5.0419,-4.2824,0.2323
-9.2518,7.5699,-9.6401
5.8014,-2.568,0.0619
-7.729,-2.1301,-0.1807
-7.6737,10.2575,-9.9817
-8.0083,-4.9935,1.2374
-8.239,-5.8992,9.0384
-10.1453,9.219,-9.8832
-10.9897,8.6767,-10.4981
-8.5982,-6.5862,7.4831
-8.8455,-2.1955,1.0649
-7.9861,-3.2406,1.0304
-10.0237,-1.9338,1.223
-9.2295,-3.4139,1.2073
-6.8775,-6.7967,10.5927
-10.5855,7.2182,-8.6509
5.7385,-2.0383,-0.0329
-7.3258,-3.0486,0.6549
-8.8983,8.1185,-9.3951
-8.8889,-7.9318,10.1611
6.0406,-3.4536,-0.6578
6.581,-3.031,0.9825
-7.8581,-6.033,9.525
2.5524,-1.8751,-0.484
-8.4872,-2.6546,-0.013
5.8257,-2.7953,0.3026
5.2905,-2.0288,-1.7759
-7.4097,-7.8651,8.8421
-9.9872,7.611,-9.5922
-10.2786,-6.9872,9.8175
6.0924,-2.0467,-0.3944
6.101,-1.917,0.845
5.9751,-2.6919,-2.1548
-8.8735,-5.3099,8.8422
-8.1557,-0.9859,1.9362
5.886,-1.7683,0.1158
-8.0806,7.3235,-8.4008
-6.97,-9.0012,10.6852
-10.2158,7.7266,-9.674
-9.2999,-2.1883,4.3893
-6.3128,-6.1095,8.5893
-7.8386,-7.1299,9.4474
-8.3593,-0.7823,1.187
6.079,-2.4362,0.5877
-10.3523,-6.9582,10.0339
3.7139,-2.0787,0.8361
4.7897,-2.5209,0.3146
-6.5108,-7.5824,8.6023
-6.0665,-2.2408,2.7955
-7.8158,-3.5252,1.1645
-8.4336,-6.1225,9.0045
-9.6667,-1.0378,0.9948
4.203,-1.5986,-1.1803
-10.3441,9.7406,-8.3471
-7.3675,8.1475,-9.4073
6.0227,-2.2625,-1.4853
-7.1984,-3.5388,0.2876
-7.1121,-7.7002,10.9026
5.2436,-0.7392,0.3133
7.0797,-3.2399,0.0265
-7.9378,-7.1152,9.6726
-9.6123,-5.9992,7.0792
-8.6836,-6.9264,7.7465
-10.7968,8.3031,-8.9634
-7.5004,-7.7086,7.6698
-9.0989,7.7373,-8.4903
4.5831,-3.7829,-1.1336
-8.1001,7.9287,-7.9843
-11.8442,8.6069,-8.6954
-7.5114,-6.17,10.4606
-7.6912,-2.1838,2.9719
-8.2999,-6.7862,12.0487
4.6288,-2.0053,1.2027
3.3494,-2.0399,-0.6763
-5.6295,-6.5926,8.6165
-10.2227,-2.2397,0.9044
-8.8244,-3.6244,2.4366
8.0071,-1.3697,0.828
5.2105,-3.1511,-0.0795
-8.6836,-3.6024,2.6659
5.238,-3.1205,0.0463
-7.0633,-8.273,10.0065
-8.6639,-8.4159,9.4107
4.8707,-2.7586,-1.3801
-9.288,8.2644,-10.91
-6.2571,-1.3263,-1.2995
-10.0939,7.9062,-9.6758
6.8601,-2.1264,-1.4491
-8.5157,-4.717,2.4878
3.8992,-1.9581,0.0672
-8.5019,-6.218,8.9644
-8.9204,8.8911,-9.2178
4.7327,-1.9569,-2.403
-9.3361,9.3853,-10.8139
4.7873,-2.54,-0.7666
-10.0167,8.2409,-8.4097
-9.9111,8.4292,-10.0428
-9.1722,-6.7773,11.005
-9.9043,-3.3076,0.9797
6.0087,-1.8665,0.2432
5.396,-1.46,0.4082
-10.6243,-5.2923,9.8325
-8.6243,7.9642,-9.6714
-7.296,-6.3051,11.0404
4.6412,-2.1623,0.8363
-7.2209,-5.7284,10.453
-8.9331,-5.8608,9.4306
-7.1179,-3.2,1.1247
-7.2554,-3.1673,-0.5075
-9.0971,7.2414,-9.8397
-10.7414,9.3172,-8.9312
-10.1382,8.3453,-10.2145
-7.8264,-3.4369,0.1611
-9.9592,8.3783,-8.9546
-10.6452,8.393,-9.1188
-8.2209,-3.9503,1.4972
-9.291,-7.1519,8.4798
-8.6913,-6.5758,9.207
-8.4031,-2.1166,4.105
-8.5891,7.5201,-9.0916
-8.9493,9.9025,-8.9766
-9.0602,-3.0863,2.6096
-7.7943,-4.6829,1.5012
-7.8224,-4.2213,0.5274
-8.5777,7.5978,-8.8528
-9.5703,-7.8542,7.0023
-6.4857,-0.2571,-1.0921
-7.5887,-4.8937,1.5093
-7.7775,-5.4767,9.1574
-7.8589,7.424,-9.9853
-9.2264,8.5773,-8.4423
-9.759,9.2446,-9.799
3.8358,-1.081,-1.1507
-10.6142,7.6395,-8.457
-10.5028,9.1008,-8.9167
5.1707,-1.3992,1.4607
-10.0593,-2.9383,0.1528
-7.1075,-5.7302,8.2903
-8.9808,-8.875,10.75
-9.0014,-2.6434,0.3498
4.7784,-3.2771,0.8348
-7.0057,-5.7277,9.566
-9.1736,-7.0203,8.4193
-9.8031,8.7677,-8.8044
-6.4902,-7.8556,7.8456
-8.6673,-1.1544,2.2588
4.7346,-1.547,0.4182
-7.428,-5.7634,8.3001
-9.1174,-1.0351,0.1878
-7.6664,-2.4506,-1.0332
-7.1809,-5.1488,7.3654
-7.2488,-3.9796,3.2275
6.3052,-1.8296,-1.6903
-8.4643,7.6305,-9.7757
-8.2264,-6.5246,10.1096
-7.5355,-1.3781,1.6508
6.9608,-3.3612,-1.4006
6.085,-1.539,-0.8282
-8.5627,-2.4093,1.805
5.5712,-3.2475,-0.3707
-10.9772,6.5631,-9.8409
-6.68,-1.9657,-0.0104
-9.3601,-3.0574,1.8597
-8.5907,-3.7401,1.7811
-7.8319,7.6115,-9.4402
-8.873,-1.726,-0.81
-7.5779,-7.0433,8.9437
-7.7163,-3.5621,2.0475
-8.3677,-2.8329,0.6374
-7.1874,8.0311,-9.7157
-9.13,-4.2281,0.4701
4.7455,-3.2602,-0.9265
-6.8709,-5.82,9.9291
5.6099,-2.7198,-0.3611
-8.3846,-7.6843,9.427
-10.6492,8.4719,-9.0025
-8.2376,-6.7209,8.6661
-7.4381,-6.5871,7.2283
-7.7268,-1.7984,-1.0099
-7.709,-3.3688,0.0424
-8.0567,9.7922,-10.3384
-8.0894,9.7081,-9.8142
5.5482,-3.5463,-0.0004
6.8675,-2.9371,-0.5255
6.1886,-1.4687,-0.3184
-6.758,-6.6367,10.755
4.9017,-1.4282,-1.0998
5.3822,-1.8826,1.0498
-10.0218,8.2339,-8.1187
-8.2684,-1.2267,1.4571
-7.9802,-4.6112,9.9423
-8.1096,-2.1852,-0.0859
-10.1594,-3.7257,-0.5434
-7.5162,-7.2551,8.3406
-9.4211,-3.2158,1.3496
5.7834,-1.7411,-0.32
-7.9234,-5.5656,8.6351
-6.5117,-7.3252,7.9315
-10.6589,7.4846,-7.9003
-7.6101,-6.7086,10.8107
-7.0034,-7.3402,9.1728
-8.2306,10.1353,-9.6158
-9.8249,-3.4497,1.1447
-8.4018,-6.4162,8.727
-9.6201,-3.9601,-0.8836
-8.8556,-7.5572,9.8001
5.3976,-1.2386,-0.4178
-9.1091,8.252,-8.7995
-8.1083,-7.3769,8.048
-7.151,7.2548,-9.3125
7.0632,-2.0358,-0.0509
6.273,-4.2699,-0.0948
-7.6318,-6.7759,9.0475
-9.5029,8.2644,-10.1717
6.3863,-1.8358,0.175
-9.322,-6.7842,8.3951
5.0568,-3.2024,-0.5234
-7.6337,-6.0978,7.4021
4.7168,-3.9094,0.0736
-9.2414,9.547,-8.6161
-8.3268,-7.3169,10.2646
-8.9588,9.1138,-8.2507
-7.6327,-1.6709,0.6162
-6.2105,-5.9339,8.6658
-8.319,7.1246,-9.1071
-9.1068,-2.1865,0.7749
4.9841,-1.6428,1.0293
-6.9594,-7.5319,10.5269
-8.4343,-8.1056,11.0027
-7.749,8.893,-10.7232
5.6917,-2.1986,-0.8656
5.1956,-3.0552,0.5046
5.9237,-3.0874,0.2896
-9.5975,8.5804,-9.3185
-6.6284,-7.4501,8.7429
5.0363,-3.9554,-0.3966
5.9546,-2.1228,-0.2736
-8.4531,8.4185,-7.4636
-9.0176,8.0902,-10.1404
-6.7747,-7.1164,8.215
-10.2867,10.161,-10.1315
5.2285,-1.7838,-0.5376
-8.0355,6.2213,-9.6922
5.5758,-2.6052,-1.4345
6.7067,-3.6684,-2.8026
-10.7721,7.0899,-7.2969
-7.0182,-7.1108,8.7069
5.3846,-3.5398,-0.0315
-9.281,8.4143,-8.8117
-9.9355,-7.7448,9.4762
-5.6027,-6.5261,9.1715
6.1852,-3.1486,-1.6248
5.6285,-3.9631,-1.5897
-9.9732,-6.3843,8.4853
-9.0497,-5.7454,8.6751
-7.5329,-3.8238,0.9894
-8.3791,-6.0268,7.9061
3.7666,-1.6278,1.5447
6.2398,-3.1937,-0.6245
-8.9203,-2.3213,0.1936
-8.4442,-4.3949,0.5321
4.0171,-3.6411,-0.702
-8.5359,-3.275,2.804
-9.1246,8.8647,-8.2615
-10.6837,-1.0947,1.9978
-8.7801,10.6123,-10.2055
-9.2047,-2.8856,-0.176
-9.6893,9.0518,-9.2327
-7.8072,-2.8647,1.524
-6.0349,-5.9183,6.9556
-8.3087,-3.2922,1.7471
-11.3778,9.895,-9.2891
4.9172,-1.5247,0.1378
-7.6474,-1.9031,2.1361
-9.7342,8.6491,-10.0242
-7.9755,-7.133,9.2582
-8.3115,-2.9998,0.3514
-8.3339,-6.4702,10.3146
2.6441,-3.187,-2.1564
-8.4401,-5.6277,9.1318
4.867,-3.0163,0.4641
3.2753,-4.2117,-0.4886
-7.1397,-3.3104,0.6516
-9.0768,-7.1274,9.6406
3.696,-0.8921,-1.2043
3.6209,-3.5478,0.7794
-9.007,9.4764,-9.648
-8.7261,-2.5695,0.8565
-7.2367,-8.0711,8.6563
-8.4253,8.2313,-9.657
